DPST1051	M12A	TUT	19	19	Mon 12-13	Block 123
DPGE1002	F09C	TUT	15	18	Fri 09-11	Block 218
COMP1511	F09G	TUT	23	24	Fri 09-10	Quad G026
COMP1531	H13B	LAB	24	24	Thu 14-16	FluteME303
COMP9154	M13A	TUT	3	20	Mon 13-14	Quad G054
COMP1511	T15A	LAB	24	24	Tue 16-18	Online
COMP3331	T16B	LAB	11	20	Tue 16-18	ClavierPhU
COMP1521	M14C	TUT	24	24	Mon 14-15	Webst 250
COMP9417	W14A	TUT	12	25	Wed 14-15	Quad G027
COMP1531	T15B	TUT	24	24	Tue 15-16	Ainswth102
COMP1521	T17A	TUT	22	24	Tue 17-18	Online
COMP9414	H11A	TUT	25	25	Thu 11-13	CivEng G6
COMP9044	M18B	LAB	17	30	Mon 19-21	Online
COMP3153	M12A	TUT	20	20	Mon 12-14	Ainswth101
COMP2041	M15B	LAB	5	30	Mon 16-18	BrassME305
DPST1092	T14A	TUT	11	18	Tue 14-15	Block 214
DPGE1001	M11B	TUT	0	18	Mon 11-13	Block 217
COMP3331	M18B	LAB	7	20	Mon 18-20	ClavierPhU
COMP3121	H16A	TUT	28	30	Thu 16-17	CivEng 701
COMP1511	H17B	LAB	22	24	Thu 18-20	ElecEng108
COMP9444	T14A	TUT	15	24	Tue 14-15	Webst 252
DPBS1110	M10A	TUT	13	18	Mon 10-11:30	Block 209
DPHU1008	H10A	TUT	8	18	Thu 10-12:30	Block 123
COMP3900	H14B	LAB	18	20	Thu 14-16	ClavierPhU
BINF9010	H16A	LAB	5	10	Thu 16-18	Online
COMP3900	H18B	LAB	20	20	Thu 18-20	ClavierPhU
DPBS1170	W13A	TUT	18	18	Wed 13-14:30	Block 209
COMP9313	H16C	LAB	9	30	Thu 16-18	Online
COMP1511	H09B	LAB	24	24	Thu 10-12	SitarME306
COMP9414	F16A	TUT	24	25	Fri 16-18	H13-W 2035
COMP9414	H16A	TUT	24	25	Thu 16-18	Quad 1046
COMP2511	H17B	LAB	25	25	Thu 18-20	Oboe ME304
DPST1023	W12A	TUT	0	18	Wed 12-13	Block 110
DPGE1001	M11A	TUT	18	19	Mon 11-13	Block 114
COMP9044	W13A	TUT	4	30	Wed 13-14	Online
DPBS1110	T14A	TUT	18	18	Wed 12-13:30	Block 216
DPST1021	T16B	TUT	17	18	Thu 12-13	Block 212
COMP9044	H17A	TUT	7	30	Thu 17-18	Mat 105
DPGE1002	F15B	TUT	19	19	Fri 15:30-17:30	Block 116
COMP9313	H16A	LAB	10	30	Thu 16-18	Online
COMP6733	W14A	LAB	8	20	Wed 14-18	LyreK17G12
COMP9414	T18B	TUT	25	25	Tue 18-20	Quad G046
COMP9417	H16A	TUT	9	25	Thu 16-17	Online
DPST1013	T12A	TUT	18	18	Tue 12:30-14	Block 212
DPGE1001	M11A	TUT	18	19	Fri 14-16	Block 215
COMP2521	F12A	TUT	22	22	Fri 12-13	Quad G042
COMP1511	F09A	LAB	24	24	Fri 10-12	BongoK17G7
COMP1521	T15B	TUT	24	24	Tue 15-16	Col LG02
COMP2511	M18A	LAB	25	25	Mon 19-21	BrassME305
COMP1911	M12C	LAB	25	25	Mon 13-15	TablaK17G7
DPST1031	W14A	TUT	13	18	Wed 14-15:30	Block 215
DPBS1190	M15A	TUT	12	18	Mon 15-16:30	Block 105
COMP6452	M15A	TUT	31	32	Mon 15-17	AinswthG01
DPST1014	M11A	TUT	18	19	Mon 11-12:30	Block 215
COMP2511	H13A	LAB	25	25	Thu 14-16	BrassME305
COMP3121	H16B	TUT	25	35	Thu 16-17	Online
DPST1024	W13A	TUT	0	13	Fri 15-16	Block 214
COMP1511	F15B	TUT	24	24	Fri 15-16	Quad 1046
DPBS1120	M15A	TUT	18	19	Mon 15-18	Block 207
COMP3153	W12A	TUT	8	20	Wed 12-14	Quad G042
COMP2511	H15B	TUT	25	25	Thu 15-16	H13-W 2035
DPST1051	W13A	TUT	6	18	Thu 12-13	Block 206
DPST1032	F09A	TUT	10	18	Mon 14-15:30	Block 210
COMP3331	T16A	LAB	11	20	Tue 16-18	OrganPhysU
DPST1023	W16A	TUT	0	18	Wed 16-17	Block 115
COMP1511	T12A	LAB	23	24	Tue 13-15	ElecEng108
DPDE1006	F14A	TUT	17	18	Fri 14-18	Block 123
DPST1024	T14A	TUT	0	13	Wed 13-14	Block 111
COMP2521	W13B	LAB	22	22	Wed 14-16	Online
COMP9313	W16A	LAB	12	30	Wed 16-18	BUS 105
DPST1092	T12A	TUT	16	18	Thu 13-14	Block 117
COMP1531	M17D	LAB	22	24	Mon 18-20	Online
COMP9044	W17A	LAB	11	30	Wed 18-20	BrassME305
COMP1521	M16C	TUT	24	24	Mon 16-17	Online
DPGE1001	M10A	TUT	19	19	Fri 13:30-15:30	Block 115
COMP1521	F12B	TUT	24	24	Fri 12-13	Quad 1048
DPHU1007	T14A	SEM	54	70	Tue 14-15	OMB149
COMP1531	W18B	LAB	24	24	Wed 19-21	FluteME303
COMP2041	F09B	TUT	23	30	Fri 09-10	Quad 1048
COMP9417	H15A	TUT	12	25	Thu 15-16	Online
COMP1511	T15B	LAB	24	24	Tue 16-18	Online
DPBS1180	W16A	TUT	18	18	Thu 14:30-16	Block 215
COMP2041	T15A	LAB	27	30	Tue 16-18	BrassME305
COMP1531	W18A	TUT	21	24	Wed 18-19	Gold G07
COMP3121	H12B	TUT	29	30	Thu 12-13	Mat 230
COMP6445	W16A	LAB	10	20	Wed 16-18	CybSK17G11
COMP1911	T09A	TUT	25	25	Tue 09-10	Webst 250
COMP2521	T12A	LAB	22	22	Tue 13-15	KoraME307
DPST1013	M09A	TUT	16	18	Mon 09:30-11	Block 118
COMP2521	W15B	TUT	22	22	Wed 15-16	Online
DPST1021	T16B	TUT	17	18	Tue 16-17	Block 212
DPGE1002	F12B	TUT	18	18	Fri 12-14	Block 125
DPBS1180	W16A	TUT	18	18	Wed 16:30-18	Block 209
COMP3121	H15B	TUT	23	35	Thu 15-16	Online
COMP9444	W15A	TUT	10	24	Wed 15-16	Webst 252
DPST1092	T12A	TUT	16	18	Tue 12-13	Block 214
COMP2041	F11B	LAB	28	30	Fri 12-14	StringsME3
COMP1911	W15A	TUT	25	25	Wed 15-16	Online
COMP3331	T14A	LAB	14	20	Tue 14-16	OrganPhysU
COMP3121	T11A	TUT	21	30	Tue 11-12	Block G13
DPGE1002	T09B	TUT	19	19	Tue 09-11	Block 114
DPST1022	W13A	TUT	0	18	Fri 15-16	Block 214
COMP9417	W19A	TUT	7	25	Wed 19-20	Col LG01
COMP3331	T10B	LAB	11	20	Tue 10-12	ClavierPhU
COMP1531	W12C	TUT	22	24	Wed 12-13	Online
COMP1511	T17B	LAB	23	24	Tue 18-20	TablaK17G7
DPBS1190	M15A	TUT	12	18	Fri 11-12:30	Block 207
COMP3151	M11A	TUT	15	20	Mon 11-12	Quad G054
COMP1521	T13A	TUT	24	24	Tue 13-14	Ainswth101
DPHU1006	T11A	TUT	0	18	Tue 11:30-14	Block 107
ENGG1811	W14A	LAB	24	24	Wed 14-16	Online
COMP3900	W18A	LAB	19	20	Wed 18-20	OrganPhysU
COMP2041	F09A	LAB	19	30	Fri 10-12	BrassME305
COMP2521	H11B	LAB	22	22	Thu 12-14	TablaK17G7
COMP1531	W12B	TUT	24	24	Wed 12-13	Col LG01
COMP1511	W09C	LAB	24	24	Wed 10-12	BongoK17G7
COMP9101	F10A	TUT	6	35	Fri 10-11	Mat 226
DPGE1001	M11C	TUT	16	18	Mon 11-13	Block 218
COMP3151	M13A	TUT	11	20	Mon 13-14	Quad G054
COMP9331	H18A	LAB	5	20	Thu 18-20	Online
COMP2041	W17A	TUT	18	30	Wed 17-18	AinswthG01
COMP1521	T11B	TUT	24	24	Tue 11-12	Ainswth201
COMP2521	H13A	TUT	22	22	Thu 13-14	Quad G054
DPDE1007	A	SEM	8	16	Tue 14-15	Block 123
COMP1531	T13B	LAB	24	24	Tue 14-16	FluteME303
COMP9444	T13A	TUT	8	24	Tue 13-14	Webst 256
COMP2521	T16A	TUT	22	22	Tue 16-17	Quad G042
COMP2511	W15A	TUT	25	25	Wed 14-15	Online
COMP3511	T18A	LAB	15	19	Tue 19-20	CHIK17G13
DPHU1005	W09A	TUT	9	18	Wed 09:30-12:30	Block 215
COMP9312	W10A	TUT	16	24	Wed 10:30-12	Lib 176A
COMP3121	T11B	TUT	22	30	Tue 11-12	Block G14
COMP9417	W14A	TUT	13	25	Wed 14-15	Quad G027
COMP9414	H09A	TUT	24	25	Thu 09-11	H13-W 2035
COMP9417	T17B	TUT	8	25	Tue 17-18	H13-W 4037
DPBS1170	W13A	TUT	18	18	Thu 11:30-13	Block 117
COMP2521	F14B	TUT	22	22	Fri 14-15	Quad 1042
DPGE1001	T11A	TUT	19	19	Fri 13:30-15:30	Block 116
COMP1511	H15B	LAB	24	24	Thu 16-18	KoraME307
COMP9414	H18A	TUT	24	25	Thu 18-20	Online
COMP3511	H12A	LAB	19	19	Thu 13-14	CHIK17G13
DPGE1001	M11C	TUT	16	18	Thu 15:30-17:30	Block 219
COMP9044	F11A	LAB	4	30	Fri 12-14	BrassME305
COMP1531	H11A	TUT	24	24	Thu 11-12	Gold G07
COMP9331	T12A	LAB	5	20	Tue 12-14	OrganPhysU
COMP9313	W18A	LAB	20	30	Wed 18-20	Online
COMP9311	H19A	TLB	19	20	Thu 19-21	KoraME307
DPBS1150	M10A	TUT	12	19	Mon 10-11:30	Block 214
COMP3121	H11A	TUT	26	30	Thu 11-12	Mat 232
COMP9101	W16A	TUT	1	30	Wed 16-17	Mat 232
DPHU1002	W15A	TUT	20	20	Wed 15:30-18	Block 211
COMP2521	H11C	TUT	21	21	Thu 11-12	Gold G03
COMP9313	H14A	LAB	15	30	Thu 14-16	H13-E 1043
COMP9444	M18A	TUT	8	24	Mon 18-19	Gold G05
DPGE1001	M11A	TUT	18	19	Thu 15:30-17:30	Block 114
COMP9044	T13A	LAB	1	30	Tue 14-16	BrassME305
DPST1051	W13A	TUT	6	18	Wed 13-14	Block 113
COMP9044	T18A	LAB	7	30	Tue 19-21	Online
DPBS1150	M12A	TUT	17	18	Wed 12-13:30	Block 105
COMP9417	T14A	TUT	6	25	Tue 14-15	Col LG02
COMP2521	T14B	TUT	22	22	Tue 14-15	Quad 1048
COMP9417	H18A	TUT	9	25	Thu 18-19	Online
COMP9101	T13A	TUT	8	30	Tue 13-14	Block G14
COMP9900	H18C	LAB	20	20	Thu 18-20	Online
COMP2521	H11B	TUT	22	22	Thu 11-12	Quad G042
COMP2041	T15B	TUT	30	30	Tue 15-16	Quad G047
DPST1071	F13A	LAB	42	48	Fri 13-15	ElecEng201
COMP9311	H13A	TLB	20	20	Thu 13-15	Online
DPHU1003	W13B	TUT	5	18	Wed 13-16	Block 207
COMP6445	H18A	LAB	0	10	Thu 18-20	CybSK17G11
COMP9417	H15A	TUT	12	25	Thu 15-16	Online
DPGE1001	M16A	TUT	17	18	Mon 16-18	Block 114
DPBS1180	H10B	TUT	19	18	Fri 13:30-15	Block 122
DPBS1190	T14A	TUT	18	19	Wed 15-16:30	Block 216
DPST1024	T14A	TUT	0	13	Tue 14-15	Block 219
DPGE1003	H13A	TUT	18	18	Thu 13-15	Block 219
DPST1072	T16A	TUT	12	18	Tue 16:30-18	Block 202
COMP6445	W14A	LAB	0	10	Wed 14-16	CybSK17G11
COMP6445	W16A	LAB	0	10	Wed 16-18	CybSK17G11
DPST1021	T17A	TUT	8	18	Fri 13:30-14:30	Block 203
ENGG1811	W18A	LAB	24	24	Wed 18-20	BongoK17G7
DPGE1001	T13A	TUT	19	19	Thu 13:30-15:30	Block 114
COMP3900	W16A	LAB	19	20	Wed 16-18	ClavierPhU
COMP1521	M12C	LAB	24	24	Mon 13-15	FluteME303
COMP3331	M12B	LAB	11	20	Mon 12-14	ClavierPhU
COMP1511	F09B	LAB	24	24	Fri 10-12	TablaK17G7
COMP9312	T19A	TUT	15	24	Tue 19:30-21	Webst 252
COMP2041	M15B	TUT	5	30	Mon 15-16	Gold G02
COMP2041	H17B	LAB	26	30	Thu 18-20	Online
COMP1521	M12A	TUT	24	24	Mon 12-13	Gold G02
COMP2041	T09B	TUT	26	30	Tue 09-10	Quad 1048
COMP3900	W18B	LAB	20	20	Wed 18-20	ClavierPhU
COMP9044	H17B	LAB	4	30	Thu 18-20	Online
DPHU1004	H15A	TUT	17	18	Thu 15:30-18	Block 212
DPGE1001	M11C	TUT	16	18	Wed 12-14	Block 218
DPST1061	T10A	TUT	17	20	Tue 10-11	Block 118
COMP2521	T14A	TUT	21	22	Tue 14-15	Quad 1042
COMP9331	F10A	LAB	6	20	Fri 10-12	OrganPhysU
DPST1072	T15B	LAB	3	5	Tue 15-16	Online
COMP9313	H16B	LAB	11	30	Thu 16-18	Online
DPGE1003	W09A	TUT	17	18	Wed 09-11	Block 206
DPST1022	T14A	TUT	10	18	Tue 14-15	Block 219
DPST1013	W09B	TUT	14	18	Fri 15:30-17	Block 110
COMP9444	H12A	TUT	13	24	Thu 12-13	Gold G05
COMP2041	W13A	LAB	26	30	Wed 14-16	Online
DPDE1004	W14A	SEM	8	16	Wed 14-15	Block 123
COMP1521	T11B	LAB	24	24	Tue 12-14	TablaK17G7
COMP9044	F13B	TUT	5	30	Fri 13-14	Quad 1048
COMP1521	M16C	LAB	24	24	Mon 17-19	Online
COMP9154	T12A	TUT	3	20	Tue 12-13	Quad G048
COMP3331	H12A	LAB	10	20	Thu 12-14	Online
COMP2511	T17B	LAB	25	25	Tue 18-20	StringsME3
COMP6845	W16A	LAB	0	20	Wed 16-18	CybSK17G11
COMP9313	H14A	LAB	15	30	Thu 14-16	H13-E 1043
DPBS1110	M15B	TUT	19	19	Mon 15-16:30	Block 113
COMP9331	M12A	LAB	11	20	Mon 12-14	OrganPhysU
DPBS1180	M15A	TUT	17	18	Thu 16-17:30	Block 118
COMP9511	H16A	LAB	18	19	Thu 17-18	CHIK17G13
COMP9312	T18A	TUT	4	24	Tue 18-19:30	Webst 252
DPBS1140	W16A	TUT	19	19	Wed 16-17:30	Block 116
COMP1521	W11A	TUT	24	24	Wed 11-12	Gold G02
COMP2521	H15A	LAB	22	22	Thu 16-18	BongoK17G7
COMP9417	H19A	TUT	9	25	Thu 19-20	Online
COMP9101	H16A	TUT	6	30	Thu 16-17	CivEng 701
DPST1023	T11A	TUT	1	18	Tue 11:30-12:30	Block 206
COMP9313	T16B	LAB	8	30	Tue 16-18	Ainswth102
COMP9331	F14A	LAB	6	20	Fri 14-16	OrganPhysU
COMP9044	M18A	LAB	10	30	Mon 19-21	Online
DPST1023	M13A	LAB	1	10	Mon 13-15	OMB 112
COMP9331	F16A	LAB	12	20	Fri 16-18	OrganPhysU
COMP9044	F15A	LAB	13	30	Fri 16-18	BrassME305
DPHU1002	M10A	TUT	0	19	Mon 10-12:30	Block 125
COMP6845	W14A	LAB	0	20	Wed 14-16	CybSK17G11
COMP2041	T13B	TUT	26	30	Tue 13-14	Quad 1047
DPBS1100	T10A	TUT	20	19	Wed 12-13:30	Block 117
COMP9044	T09B	LAB	4	30	Tue 10-12	StringsME3
COMP9331	T10A	LAB	7	20	Tue 10-12	OrganPhysU
COMP1521	M16B	TUT	24	24	Mon 16-17	Quad G054
COMP1521	T11A	TUT	24	24	Tue 11-12	Quad 1047
COMP9417	H18A	TUT	16	25	Thu 18-19	Online
COMP6452	M15A	TUT	17	18	Mon 15-17	AinswthG01
COMP9417	T13A	TUT	21	25	Tue 13-14	Col LG02
COMP9331	M16A	LAB	15	20	Mon 16-18	OrganPhysU
COMP9044	W09B	TUT	4	30	Wed 09-10	Gold G03
COMP3900	W09B	LAB	18	20	Wed 09-11	ClavierPhU
COMP3151	T12A	TUT	16	20	Tue 12-13	Quad G048
COMP3511	F16A	LAB	19	19	Fri 17-18	Online
DPGE1001	T09A	TUT	16	19	Tue 09-11	Block 212
DPST1072	T14B	LAB	4	5	Tue 14-15	Online
COMP9313	H14B	LAB	15	30	Thu 14-16	H13-E 2062
COMP3331	F10A	LAB	14	20	Fri 10-12	OrganPhysU
ENGG1811	W09A	LAB	24	24	Wed 09-11	FluteME303
DPBS1180	M15A	TUT	17	18	Mon 15-16:30	Block 116
COMP2041	F15A	LAB	17	30	Fri 16-18	BrassME305
COMP2521	H11A	TUT	21	22	Thu 11-12	Quad G054
DPST1014	M16A	TUT	17	19	Fri 09:30-11	Block 122
ENGG1811	W11B	LAB	24	24	Wed 11-13	FluteME303
COMP1531	T13A	TUT	24	24	Tue 13-14	Gold G05
COMP9313	H14C	LAB	16	30	Thu 14-16	H13-E 2061
COMP1511	T14A	TUT	21	24	Tue 14-15	Quad G047
COMP9101	T12A	TUT	5	35	Tue 12-13	Block G14
COMP3900	W11B	LAB	19	20	Wed 11-13	ClavierPhU
COMP1531	W18B	TUT	24	24	Wed 18-19	Quad G025
COMP2511	T17A	TUT	25	25	Tue 17-18	Ainswth201
COMP1521	H18A	LAB	21	24	Thu 19-21	Online
DPGE1001	M10A	TUT	19	19	Mon 10-12	Block 115
DPST1031	W14A	TUT	13	18	Thu 11-12:30	Block 214
COMP6452	T16A	TUT	20	30	Tue 16-18	Quad 1047
COMP3121	T15A	TUT	26	30	Tue 15-16	Biosci G07
COMP9153	T15A	TUT	4	20	Tue 15-17	Quad 1042
DPST1072	T11A	TUT	12	18	Tue 11-12:30	Block 118
DPST1092	T14A	TUT	11	18	Thu 10-11	Block 114
COMP9331	M18B	LAB	7	20	Mon 18-20	ClavierPhU
COMP3121	H12A	TUT	31	35	Thu 12-13	Online
COMP1911	W11A	TUT	0	25	Wed 11-12	Online
COMP9044	F13B	LAB	5	30	Fri 14-16	StringsME3
COMP2041	H17A	TUT	14	30	Thu 17-18	Mat 105
DPDE1005	T11A	TUT	16	18	Tue 11-14:30	Block 113
COMP1511	W18A	LAB	20	24	Wed 19-21	Online
COMP9044	W15A	TUT	2	30	Wed 15-16	Gold G02
COMP6845	H18A	LAB	1	20	Thu 18-20	CybSK17G11
COMP2041	T18A	TUT	23	30	Tue 18-19	Online
COMP3511	W14A	LAB	19	19	Wed 15-16	CHIK17G13
COMP1511	T18B	TUT	21	24	Tue 18-19	Online
COMP3331	F14A	LAB	14	20	Fri 14-16	OrganPhysU
COMP9044	M15B	TUT	25	30	Mon 15-16	Gold G02
DPST1021	W16B	TUT	14	18	Fri 16-17	Block 207
COMP1521	M16A	TUT	24	24	Mon 16-17	Ainswth201
COMP9331	M14A	LAB	16	20	Mon 14-16	OrganPhysU
COMP9312	T18A	TUT	20	24	Tue 18-19:30	Webst 252
DPGE1003	F10A	TUT	16	18	Fri 10-12	Block 116
COMP9044	F13A	LAB	1	30	Fri 14-16	BrassME305
DPST1021	T16A	TUT	14	18	Tue 16-17	Block 216
COMP9311	W17A	TLB	20	20	Wed 17-19	Online
COMP9311	M18B	TLB	19	20	Mon 18-20	LyreK17G12
DPBS1170	W16A	TUT	11	18	Wed 16-17:30	Block 105
COMP9417	T15A	TUT	15	25	Tue 15-16	SEB B27
COMP2521	H18A	TUT	20	22	Thu 18-19	Online
DPGE1003	F15C	TUT	0	18	Fri 15:30-17:30	Block 122
COMP9331	M18A	LAB	14	20	Mon 18-20	OrganPhysU
COMP1511	W17B	LAB	20	24	Wed 18-20	ElecEng108
DPST1022	T14A	TUT	10	18	Wed 13-14	Block 111
COMP1521	H18B	TUT	24	24	Thu 18-19	Online
DPGE1003	H09A	TUT	10	18	Thu 09-11	Block 218
DPST1022	W17A	TUT	8	18	Wed 17-18	Block 214
COMP2041	M17B	TUT	13	24	Mon 17-18	AGSM LG06
DPST1051	M12A	TUT	19	19	Wed 15-16	Block 213
COMP1521	W18A	LAB	24	24	Wed 19-21	Online
COMP2521	H13A	LAB	22	22	Thu 14-16	BongoK17G7
COMP3153	M14A	TUT	17	20	Mon 14-16	Quad G025
COMP1531	H13B	TUT	24	24	Thu 13-14	Quad 1046
COMP2041	W11B	LAB	26	30	Wed 12-14	Online
DPST1091	M16A	TUT	16	18	Mon 16-17	Block 202
COMP9417	T16B	TUT	16	25	Tue 16-17	H13-W 4037
COMP3511	T18A	TUT	15	19	Tue 18-19	CHIK17G13
DPBS1180	M09A	TUT	13	18	Wed 13:30-15	Block 219
COMP9414	F11A	TUT	23	25	Fri 11-13	Quad G044
COMP9044	F11B	LAB	1	30	Fri 12-14	StringsME3
COMP1511	W16C	TUT	24	24	Wed 16-17	Webst 256
COMP3331	T10A	LAB	12	20	Tue 10-12	OrganPhysU
