DPST1051	M12A	TUT	19	19	Mon 12-13	Block 123
DPBS1140	H09A	TUT	20	19	Thu 09-10:30	Block 219
COMP9311	M14A	TLB	20	20	Mon 14-16	BongoK17G7
COMP3900	F18A	LAB	20	20	Fri 18-20	Online
DPST1022	W13A	TUT	0	18	Wed 13-14	Block 215
COMP9417	F12A	TUT	12	25	Fri 12-13	Quad G053
COMP9044	F15A	TUT	13	30	Fri 15-16	Gold G02
COMP2041	W09A	LAB	27	30	Wed 10-12	StringsME3
COMP9444	M16A	TUT	6	24	Mon 16-17	Webst 252
COMP2041	W13A	TUT	26	30	Wed 13-14	Online
COMP1521	M12A	LAB	24	24	Mon 13-15	KoraME307
COMP9101	H17A	TUT	2	35	Thu 17-18	Mat 226
COMP9312	W16A	TUT	11	24	Wed 16-17:30	Quad G054
DPST1013	T09A	TUT	19	18	Fri 09-10:30	Block 215
COMP1511	H11B	TUT	24	24	Thu 11-12	Gold G05
COMP9101	T11B	TUT	11	30	Tue 11-12	Block G14
COMP2521	F12B	LAB	22	22	Fri 13-15	TablaK17G7
COMP2511	W15A	LAB	25	25	Wed 15-17	Online
COMP1521	M14B	TUT	24	24	Mon 14-15	Quad 1048
COMP2521	H09C	LAB	18	21	Thu 10-12	ClavierPhU
DPHU1007	T09A	TUT	18	18	Tue 09-11:30	Block 215
COMP9444	T17A	TUT	10	24	Tue 17-18	Webst 252
COMP2511	H09B	LAB	25	25	Thu 10-12	StringsME3
COMP3511	T12A	TUT	18	19	Tue 12-13	CHIK17G13
COMP2521	F14B	LAB	22	22	Fri 15-17	TablaK17G7
COMP2511	T09A	TUT	25	25	Tue 09-10	AinswthG01
COMP2521	T18B	LAB	17	22	Tue 19-21	SitarME306
DPST1014	T11A	TUT	18	18	Tue 11:30-13	Block 203
COMP1531	W12C	LAB	22	24	Wed 13-15	Online
DPBS1110	T09A	TUT	19	19	Tue 09-10:30	Block 219
COMP9044	F09B	LAB	6	30	Fri 10-12	StringsME3
DPDE1008	W09A	TUT	2	16	Wed 09-11:30	Block 216
DPBS1150	M09A	TUT	17	18	Tue 16-17:30	Block 111
COMP9417	T13A	TUT	4	25	Tue 13-14	Col LG02
COMP2511	M18A	TUT	25	25	Mon 18-19	Ainswth101
COMP2521	H18A	LAB	20	22	Thu 19-21	Online
COMP1521	M18A	TUT	22	24	Mon 18-19	Online
COMP3331	M16B	LAB	11	20	Mon 16-18	ClavierPhU
COMP2041	T13B	LAB	26	30	Tue 14-16	StringsME3
COMP2521	T14A	LAB	21	22	Tue 15-17	KoraME307
DPHU1006	T17A	SEM	28	40	Tue 17-18	Griff M11
DPST1023	M11A	LAB	5	10	Mon 11-13	OMB 112
COMP9444	H15A	TUT	17	24	Thu 15-16	Gold G07
COMP9900	H09A	LAB	18	20	Thu 09-11	OrganPhysU
COMP9044	M17B	LAB	8	24	Mon 18-20	BongoK17G7
COMP1521	W11B	LAB	24	24	Wed 12-14	TablaK17G7
DPBS1180	T09A	TUT	16	18	Wed 13-14:30	Block 206
DPST1051	T13A	TUT	13	18	Wed 17-18	Block 123
COMP3511	T14A	LAB	18	19	Tue 15-16	CHIK17G13
DPST1014	T09A	TUT	16	18	Wed 17-18:30	Block 212
COMP9101	H12A	TUT	4	35	Thu 12-13	Online
DPBS1170	M14A	TUT	19	19	Mon 14:30-16	Block 216
DPST1013	T10A	TUT	16	18	Tue 10:30-12	Block 110
COMP9154	M12A	TUT	3	20	Mon 12-13	Quad G054
COMP3511	W10A	TUT	19	19	Wed 10-11	CHIK17G13
COMP1531	W14B	TUT	24	24	Wed 14-15	Col LG01
COMP6845	W14A	LAB	0	20	Wed 14-16	CybSK17G11
DPST1092	W09A	TUT	15	18	Wed 09-10	Block 203
COMP1511	H11B	LAB	24	24	Thu 12-14	SitarME306
COMP1531	W14A	LAB	24	24	Wed 15-17	Oboe ME304
COMP3331	M18A	LAB	6	20	Mon 18-20	OrganPhysU
BINF3010	H16A	LAB	44	60	Thu 16-18	Online
COMP9101	W11B	TUT	5	30	Wed 11-12	SEB B25
COMP1511	F09G	LAB	23	24	Fri 10-12	FluteME303
COMP9044	W11B	LAB	4	30	Wed 12-14	Online
COMP1511	W18A	TUT	20	24	Wed 18-19	Online
DPGE1003	F15B	TUT	19	18	Fri 15:30-17:30	Block 118
COMP9417	W10A	TUT	12	25	Wed 10-11	Quad 1047
COMP3511	T10A	TUT	19	19	Tue 10-11	CHIK17G13
COMP1531	T11B	TUT	24	24	Tue 11-12	Quad G046
COMP2041	F13B	TUT	24	30	Fri 13-14	Quad 1048
COMP2041	T09A	LAB	20	30	Tue 10-12	BrassME305
COMP2521	H09C	TUT	18	21	Thu 09-10	Webst 252
DPST1092	W15B	LAB	15	16	Wed 15-17	Online
DPST1051	W10A	TUT	14	18	Thu 12-13	Block 219
DPGE1001	T09A	TUT	16	19	Thu 11:30-13:30	Block 216
COMP9044	F09A	TUT	10	30	Fri 09-10	Gold G02
DPHU1005	M14A	TUT	18	18	Mon 14-17	Block 110
COMP1911	T09A	LAB	25	25	Tue 10-12	TablaK17G7
COMP1911	W09A	LAB	0	25	Wed 10-12	Online
DPST1091	T15A	TUT	18	18	Tue 15-16	Block 214
COMP2041	F15A	TUT	17	30	Fri 15-16	Gold G02
COMP1511	F09H	TUT	22	24	Fri 09-10	Quad G025
COMP9044	M15A	TUT	10	30	Mon 15-16	Quad G032
COMP2511	H13A	TUT	25	25	Thu 13-14	Col LG01
COMP2041	H17B	TUT	26	30	Thu 17-18	Online
COMP9417	T17B	TUT	16	25	Tue 17-18	H13-W 4037
DPBS1190	H11A	TUT	19	18	Thu 11-12:30	Block 110
COMP1911	W09A	TUT	0	25	Wed 09-10	Online
DPGE1001	M09B	TUT	19	19	Fri 13:30-15:30	Block 113
COMP9331	M16B	LAB	7	20	Mon 16-18	ClavierPhU
COMP2511	H11B	LAB	25	25	Thu 12-14	StringsME3
COMP9331	F12B	LAB	5	20	Fri 12-14	ClavierPhU
COMP3511	F14A	LAB	19	19	Fri 15-16	CHIK17G13
DPHU1001	T09A	TUT	15	19	Tue 09-11:30	Block 216
ENGG1811	W11A	LAB	24	24	Wed 11-13	Oboe ME304
ENGG1811	W18C	LAB	24	24	Wed 18-20	Online
DPBS1120	M10C	TUT	15	18	Mon 10-13	Block 206
COMP2041	T18A	LAB	23	30	Tue 19-21	Online
COMP9417	F12A	TUT	13	25	Fri 12-13	Quad G053
DPGE1002	F09B	TUT	17	18	Fri 09-11	Block 217
COMP1511	H17A	LAB	24	24	Thu 18-20	BongoK17G7
DPDE1006	F14B	TUT	14	18	Fri 14-18	Block 125
COMP2511	W18A	TUT	25	25	Wed 18-19	Ainswth101
COMP9511	F10A	TUT	17	19	Fri 10-11	CHIK17G13
COMP1511	H18B	LAB	20	24	Thu 19-21	Online
DPGE1001	T09A	TUT	16	19	Wed 09-11	Block 212
COMP9331	T16A	LAB	9	20	Tue 16-18	OrganPhysU
COMP1531	T11B	LAB	24	24	Tue 12-14	FluteME303
COMP1531	T09B	LAB	24	24	Tue 10-12	BongoK17G7
COMP2511	H17B	TUT	25	25	Thu 17-18	Ainswth201
COMP1911	W15A	LAB	25	25	Wed 16-18	Online
COMP3511	H16A	TUT	11	19	Thu 16-17	Online
COMP1531	W14A	TUT	24	24	Wed 14-15	Gold G02
COMP9312	W17A	TUT	15	24	Wed 17:30-19	Quad G054
COMP9414	H14A	TUT	25	25	Thu 14-16	Online
COMP2511	W16A	TUT	25	25	Wed 16-17	Online
COMP1531	H13A	LAB	24	24	Thu 14-16	Oboe ME304
COMP1521	M12B	TUT	24	24	Mon 12-13	Quad 1048
COMP2511	H09A	LAB	25	25	Thu 10-12	BrassME305
COMP2511	W12B	LAB	25	25	Wed 13-15	Online
COMP9444	W15B	TUT	18	24	Wed 15-16	Gold G05
COMP1511	T18A	LAB	21	24	Tue 19-21	Online
DPBS1150	M12A	TUT	17	18	Mon 12-13:30	Block 105
COMP1531	M17D	TUT	22	24	Mon 17-18	Online
DPHU1007	F12A	TUT	18	18	Fri 12:30-15	Block 218
DPST1014	T17A	TUT	9	19	Tue 17-18:30	Block 118
COMP1531	T17A	LAB	24	24	Tue 18-20	FluteME303
DPBS1170	T09A	TUT	15	18	Thu 09:30-11	Block 116
COMP1511	H15A	TUT	24	24	Thu 15-16	Quad G040
DPBS1120	M10B	TUT	11	18	Mon 10-13	Block 212
COMP3511	T16A	TUT	19	19	Tue 16-17	Online
DPHU1003	W13A	TUT	7	18	Wed 13-16	Block 118
COMP6445	W19A	LAB	13	20	Wed 19-21	Online
COMP3121	H17A	TUT	4	35	Thu 17-18	Mat 226
COMP1511	W11A	TUT	24	24	Wed 11-12	H13-W 2035
COMP9417	T14B	TUT	12	25	Tue 14-15	Webst 302
COMP1521	M18C	TUT	23	24	Mon 18-19	Gold G06
COMP9414	W09A	TUT	20	25	Wed 09-11	H13-W 3037
COMP3151	T16A	TUT	10	20	Tue 16-17	Quad G048
DPST1023	T16B	TUT	1	18	Tue 16-17	Block 212
COMP2521	W13B	TUT	22	22	Wed 13-14	Online
COMP9313	W16A	LAB	18	30	Wed 16-18	BUS 105
COMP3331	F10B	LAB	12	20	Fri 10-12	ClavierPhU
COMP1521	T11A	LAB	24	24	Tue 12-14	BongoK17G7
COMP9101	T16B	TUT	7	35	Tue 16-17	Online
DPST1072	T16A	TUT	12	18	Fri 14-15:30	Block 217
COMP2521	W15B	LAB	22	22	Wed 16-18	Online
COMP1531	M17E	TUT	24	24	Mon 17-18	Ainswth101
DPST1023	W12A	TUT	0	18	Fri 09-10	Block 105
DPBS1150	T11B	TUT	17	18	Wed 16:30-18	Block 202
DPST1013	M11B	TUT	16	18	Mon 11-12:30	Block 113
COMP9101	H11A	TUT	2	30	Thu 11-12	Mat 232
DPBS1180	M09A	TUT	13	18	Mon 09-10:30	Block 110
DPBS1180	T15A	TUT	15	18	Wed 13-14:30	Block 110
COMP2511	W16B	TUT	25	25	Wed 16-17	Online
ENGG1811	W09B	LAB	24	24	Wed 09-11	Oboe ME304
COMP1511	H15C	TUT	24	24	Thu 15-16	Quad G054
COMP2521	F14A	TUT	22	22	Fri 14-15	Quad G042
DPBS1170	M16A	TUT	18	19	Wed 13:30-15	Block 213
DPHU1008	W15A	TUT	6	18	Wed 15-17:30	Block 206
COMP2521	H13B	TUT	22	22	Thu 13-14	Quad G042
DPBS1170	M16A	TUT	18	19	Mon 16:30-18	Block 122
COMP9331	T12B	LAB	1	20	Tue 12-14	ClavierPhU
COMP3121	W15A	TUT	26	35	Wed 15-16	Online
DPST1023	W16A	TUT	0	18	Thu 16:30-17:30	Block 209
COMP1531	M17F	LAB	24	24	Mon 18-20	Oboe ME304
COMP1521	M12D	TUT	24	24	Mon 12-13	Quad G027
COMP3331	T18A	LAB	13	20	Tue 18-20	ClavierPhU
COMP3331	F12A	LAB	9	20	Fri 12-14	OrganPhysU
COMP2511	T17A	LAB	25	25	Tue 18-20	BrassME305
COMP2041	T11A	LAB	29	30	Tue 12-14	BrassME305
COMP1511	H11A	LAB	24	24	Thu 12-14	KoraME307
COMP2521	T18A	TUT	22	22	Tue 18-19	Quad G042
COMP1511	H15A	LAB	24	24	Thu 16-18	StringsME3
COMP9313	H11A	LAB	11	30	Thu 11-13	H13-E 2063
COMP9044	M17A	TUT	9	30	Mon 17-18	AinswthG01
COMP2041	M17A	LAB	16	30	Mon 18-20	StringsME3
COMP9900	H11A	LAB	20	20	Thu 11-13	OrganPhysU
DPGE1001	T11A	TUT	19	19	Wed 09-11	Block 217
COMP2511	W13A	LAB	25	25	Wed 14-16	SitarME306
COMP9313	W16B	LAB	17	30	Wed 16-18	AinswthG02
COMP9044	T13B	TUT	4	30	Tue 13-14	Quad 1047
DPBS1100	T11A	TUT	20	18	Tue 11:30-13	Block 219
COMP9417	H19A	TUT	16	25	Thu 19-20	Online
COMP1521	H18A	TUT	21	24	Thu 18-19	Online
DPBS1120	F13A	TUT	21	20	Fri 13:30-16:30	Block 213
COMP1511	T12A	TUT	23	24	Tue 12-13	Quad G054
COMP3511	W10A	LAB	19	19	Wed 11-12	CHIK17G13
DPDE1005	H14A	TUT	13	18	Thu 14-17:30	Block 213
COMP9311	M16A	TLB	20	20	Mon 16-18	LyreK17G12
COMP1531	H09A	TUT	24	24	Thu 09-10	Quad 1046
DPST1091	T14A	TUT	18	18	Tue 14-15	Block 215
DPST1014	F14A	TUT	0	20	Tue 09-10:30	Block 124
DPGE1002	M16A	TUT	18	18	Mon 16-18	Block 218
COMP2521	H09A	TUT	21	22	Thu 09-10	Quad G054
COMP2511	W18B	LAB	25	25	Wed 19-21	Online
COMP9444	W14B	TUT	17	24	Wed 14-15	Webst 302
COMP3511	W12A	LAB	16	19	Wed 13-14	CHIK17G13
COMP3900	H16B	LAB	20	20	Thu 16-18	ClavierPhU
COMP2041	M18A	LAB	19	30	Mon 19-21	Online
COMP9900	F15A	LAB	20	20	Fri 15-17	ClavierPhU
COMP1911	M14A	TUT	0	25	Mon 14-15	Online
COMP9101	W12A	TUT	3	30	Wed 12-13	Law 162
COMP1521	W18A	TUT	24	24	Wed 18-19	Online
COMP3121	T13A	TUT	26	30	Tue 13-14	Block G14
COMP1511	W09B	LAB	24	24	Wed 10-12	SitarME306
DPHU1004	M10A	TUT	16	18	Mon 10-12:30	Block 107
COMP9900	H18B	LAB	20	20	Thu 18-20	LyreK17G12
DPBS1170	W13B	TUT	18	18	Wed 13-14:30	Block 202
COMP2521	W09C	LAB	22	22	Wed 10-12	TablaK17G7
DPST1024	W17A	TUT	2	13	Wed 17-18	Block 214
DPST1013	M11A	TUT	17	18	Mon 11-12:30	Block 110
COMP1521	M16B	LAB	24	24	Mon 17-19	SitarME306
COMP9900	W18B	LAB	20	20	Wed 18-20	LyreK17G12
COMP9101	T11A	TUT	13	30	Tue 11-12	Block G13
COMP3151	M12A	TUT	16	20	Mon 12-13	Quad G054
COMP1911	M12A	TUT	25	25	Mon 12-13	Quad 1047
DPGE1001	M09B	TUT	19	19	Mon 09-11	Block 218
COMP1521	M14A	LAB	24	24	Mon 15-17	KoraME307
DPBS1150	T11B	TUT	17	18	Tue 11-12:30	Block 202
COMP3121	W16B	TUT	29	30	Wed 16-17	Mat 226
DPST1024	W17A	TUT	2	13	Fri 13-14	Block 214
COMP1531	W12A	TUT	24	24	Wed 12-13	Gold G05
COMP9313	T18A	LAB	16	30	Tue 18-20	Online
COMP1521	F12A	TUT	24	24	Fri 12-13	Gold G02
DPST1031	H09A	TUT	16	18	Fri 15-16:30	Block 211
COMP9417	H14A	TUT	17	25	Thu 14-15	Online
COMP9417	F10A	TUT	12	25	Fri 10-11	Quad G053
DPBS1150	M09A	TUT	17	18	Mon 09-10:30	Block 111
DPBS1100	W15A	TUT	19	20	Fri 15:30-17	Block 217
COMP3331	W18A	LAB	19	20	Wed 18-20	Online
COMP3900	H16A	LAB	19	20	Thu 16-18	OrganPhysU
COMP9444	T18A	TUT	3	24	Tue 18-19	Online
DPGE1001	W14A	TUT	19	19	Tue 13-15	Block 114
COMP9311	M14B	TLB	20	20	Mon 14-16	LyreK17G12
DPST1023	H12A	TUT	1	18	Fri 10-11	Block 212
DPGE1003	F12A	TUT	18	18	Fri 12-14	Block 117
COMP9101	T16A	TUT	7	30	Tue 16-17	Webst 251
COMP3121	W16A	TUT	22	30	Wed 16-17	Mat 232
DPGE1001	M10B	TUT	19	19	Thu 15:30-17:30	Block 116
COMP9900	F17A	LAB	20	20	Fri 17-19	BongoK17G7
DPBS1100	T11A	TUT	20	18	Fri 09-10:30	Block 219
COMP1521	W11A	LAB	24	24	Wed 12-14	BongoK17G7
COMP1911	T09B	TUT	24	25	Tue 09-10	Webst 251
COMP9444	W14A	TUT	16	24	Wed 14-15	Webst 252
COMP1511	W16A	TUT	24	24	Wed 16-17	Quad 1045
COMP3511	W14A	TUT	19	19	Wed 14-15	CHIK17G13
COMP1511	W09B	TUT	24	24	Wed 09-10	Quad 1048
COMP2041	W15A	TUT	28	30	Wed 15-16	Gold G02
COMP1511	T15B	TUT	24	24	Tue 15-16	Online
COMP9417	T14A	TUT	19	25	Tue 14-15	Col LG02
COMP6733	W14A	LAB	8	20	Wed 14-18	LyreK17G12
COMP2521	W17B	LAB	22	22	Wed 18-20	Online
COMP6452	T16A	TUT	4	30	Tue 16-18	Quad 1047
COMP9417	W16A	TUT	9	25	Wed 16-17	Webst 251
DPGE1001	M10B	TUT	19	19	Mon 10-12	Block 117
COMP1511	W16D	LAB	24	24	Wed 17-19	TablaK17G7
COMP1531	T11A	LAB	24	24	Tue 12-14	Oboe ME304
COMP9414	W14B	TUT	25	25	Wed 14-16	Quad G047
DPST1023	T09A	TUT	0	18	Tue 09-10	Block 203
COMP1911	M12C	TUT	25	25	Mon 12-13	AinswthG01
DPBS1110	M11A	TUT	19	19	Mon 11:30-13	Block 213
COMP1531	W12A	LAB	24	24	Wed 13-15	FluteME303
COMP9331	H12A	LAB	3	20	Thu 12-14	Online
COMP3511	T14A	TUT	18	19	Tue 14-15	CHIK17G13
COMP1521	W13A	LAB	24	24	Wed 14-16	TablaK17G7
COMP9414	W14A	TUT	24	25	Wed 14-16	Quad 1045
COMP2041	M18B	TUT	12	30	Mon 18-19	Online
ENGG1811	W18B	LAB	23	24	Wed 18-20	Online
DPST1052	M10A	LAB	15	15	Mon 10-13	TchLab 12
DPGE1001	T09A	TUT	16	19	Fri 13:30-15:30	Block 118
COMP9417	T13B	TUT	15	25	Tue 13-14	Webst 302
COMP1511	F13B	LAB	24	24	Fri 14-16	SitarME306
COMP4601	W14A	LAB	31	32	Wed 14-16	BrassME305
COMP2041	F09B	LAB	23	30	Fri 10-12	StringsME3
COMP2511	W12B	TUT	25	25	Wed 12-13	Online
DPST1021	T17A	TUT	8	18	Tue 17-18	Block 105
COMP1911	M12A	LAB	25	25	Mon 13-15	Oboe ME304
COMP9154	T14A	TUT	2	20	Tue 14-15	Quad G054
COMP9154	T16A	TUT	3	20	Tue 16-17	Quad G048
DPGE1001	W14A	TUT	19	19	Mon 10-12	Block 116
COMP3121	T12A	TUT	29	30	Tue 12-13	Block G14
COMP1521	F12A	LAB	24	24	Fri 13-15	Oboe ME304
DPST1013	W09C	TUT	13	19	Wed 09-10:30	Block 122
COMP1911	T09B	LAB	24	25	Tue 10-12	Oboe ME304
DPHU1008	M16A	SEM	28	40	Mon 16-17	Online
DPST1013	H13A	TUT	4	19	Wed 12:30-14	Block 115
DPST1091	T11B	TUT	18	18	Tue 11-12	Block 105
COMP1511	W09A	LAB	24	24	Wed 10-12	KoraME307
COMP1521	T17A	LAB	22	24	Tue 18-20	Online
DPHU1001	M15A	SEM	48	52	Mon 15:30-16:30	Online
COMP1511	W16C	LAB	24	24	Wed 17-19	FluteME303
COMP2521	H15B	LAB	22	22	Thu 16-18	TablaK17G7
DPBS1190	H11A	TUT	19	18	Fri 12-13:30	Block 111
COMP9417	T16B	TUT	9	25	Tue 16-17	H13-W 4037
COMP9417	W10A	TUT	9	25	Wed 10-11	Quad 1047
DPBS1140	M16A	TUT	20	20	Wed 11-12:30	Block 115
DPST1013	T13A	TUT	18	18	Fri 10:30-12	Block 111
COMP9153	M12A	TUT	0	20	Mon 12-14	Ainswth101
COMP2511	H15B	LAB	25	25	Thu 16-18	FluteME303
COMP1511	H18A	LAB	19	24	Thu 19-21	Online
DPGE1001	M11B	TUT	0	18	Thu 09-11	Block 217
COMP9900	H11B	LAB	20	20	Thu 11-13	LyreK17G12
DPGE1002	F12A	TUT	19	18	Fri 12-14	Block 217
COMP9417	W19A	TUT	1	25	Wed 19-20	Col LG01
COMP2521	F12B	TUT	22	22	Fri 12-13	Quad G052
ENGG1811	W16A	LAB	24	24	Wed 16-18	BongoK17G7
COMP9417	T17A	TUT	11	25	Tue 17-18	H13-W M010
COMP9044	T15B	LAB	0	30	Tue 16-18	StringsME3
DPST1013	H13A	TUT	4	19	Thu 13-14:30	Block 118
COMP9313	H11A	LAB	13	30	Thu 11-13	H13-E 2063
COMP1521	T15A	LAB	24	24	Tue 16-18	BongoK17G7
COMP3511	T16A	LAB	19	19	Tue 17-18	Online
COMP1511	F13A	LAB	24	24	Fri 14-16	KoraME307
COMP9444	M17A	TUT	16	24	Mon 17-18	Gold G05
COMP9414	W11A	TUT	24	25	Wed 11-13	Quad G046
COMP6733	T14A	LAB	10	20	Tue 14-18	LyreK17G12
COMP9101	H15B	TUT	5	35	Thu 15-16	Online
COMP9153	M14A	TUT	3	20	Mon 14-16	Quad G025
