DPST1051	M12A	TUT	19	19	Mon 12-13	Block 123
COMP3331	H18A	LAB	15	20	Thu 18-20	Online
COMP2041	F13A	TUT	29	30	Fri 13-14	Gold G02
DPGE1002	T10A	TUT	19	18	Tue 10-12	Block 115
COMP1511	T16A	LAB	22	24	Tue 17-19	ElecEng108
DPGE1001	T11A	TUT	19	19	Thu 15:30-17:30	Block 218
COMP9044	H17B	TUT	4	30	Thu 17-18	Online
DPBS1190	W13A	TUT	15	18	Wed 13-14:30	Block 212
DPHU1003	H11A	SEM	27	70	Thu 11:30-12:30	Online
DPHU1002	T14A	TUT	6	19	Tue 14:30-17	Block 116
DPST1013	W09A	TUT	18	18	Wed 09:30-11	Block 214
COMP9444	T16A	TUT	21	24	Tue 16-17	Webst 252
COMP2521	T16B	LAB	22	22	Tue 17-19	SitarME306
COMP2041	W17A	LAB	18	30	Wed 18-20	BrassME305
COMP9444	M16A	TUT	18	24	Mon 16-17	Webst 252
DPST1021	T09A	TUT	0	18	Tue 09-10	Block 203
DPGE1002	M15A	TUT	18	18	Mon 15:30-17:30	Block 217
COMP9313	W16B	LAB	13	30	Wed 16-18	AinswthG02
COMP9044	F11A	TUT	4	30	Fri 11-12	Quad 1047
COMP9044	M17B	TUT	8	24	Mon 17-18	AGSM LG06
COMP3331	T12B	LAB	19	20	Tue 12-14	ClavierPhU
COMP1511	H09A	TUT	24	24	Thu 09-10	Ainswth201
COMP2041	T13A	TUT	29	30	Tue 13-14	Quad 1048
DPBS1180	T09A	TUT	16	18	Tue 09-10:30	Block 110
COMP9044	W15A	LAB	2	30	Wed 16-18	BrassME305
COMP2511	H11A	TUT	25	25	Thu 11-12	H13-W 4037
COMP9044	T11A	TUT	1	30	Tue 11-12	Gold G02
COMP1521	M18C	LAB	23	24	Mon 19-21	SitarME306
DPST1023	T09A	TUT	0	18	Fri 15:30-16:30	Block 114
DPST1072	T14A	LAB	15	18	Tue 14-15	UTL 214A-1
DPHU1004	M17A	SEM	37	45	Mon 17-18	Online
DPST1024	M16B	LAB	2	5	Mon 16-18	Online
COMP9311	M16B	TLB	20	20	Mon 16-18	BongoK17G7
COMP1521	W11B	TUT	24	24	Wed 11-12	Quad 1048
COMP9044	T11B	TUT	2	30	Tue 11-12	Quad 1048
COMP1531	M17E	LAB	24	24	Mon 18-20	FluteME303
COMP9312	T19A	TUT	9	24	Tue 19:30-21	Webst 252
COMP9044	T13A	TUT	1	30	Tue 13-14	Quad 1048
COMP9417	W16A	TUT	14	25	Wed 16-17	Webst 251
COMP6445	W14A	LAB	10	20	Wed 14-16	CybSK17G11
COMP9044	T09A	LAB	10	30	Tue 10-12	BrassME305
COMP2511	F14B	TUT	25	25	Fri 14-15	Col LG01
COMP3121	W11A	TUT	30	30	Wed 11-12	Mat 106
COMP1521	M18B	LAB	24	24	Mon 19-21	KoraME307
DPGE1003	T14A	TUT	19	19	Tue 14:30-16:30	Block 117
COMP9044	W13A	LAB	4	30	Wed 14-16	Online
COMP9417	F10A	TUT	13	25	Fri 10-11	Quad G053
DPST1072	M16A	TUT	10	18	Thu 16-17:30	Block 214
COMP9044	M17A	LAB	9	30	Mon 18-20	StringsME3
DPST1013	M11B	TUT	16	18	Thu 15-16:30	Block 113
COMP9417	W12A	TUT	6	25	Wed 12-13	BUS 130
COMP1511	T14A	LAB	21	24	Tue 15-17	ElecEng108
COMP9417	W12A	TUT	19	25	Wed 12-13	BUS 130
DPST1061	T13B	LAB	3	6	Tue 13-14	Online
COMP9511	H14A	TUT	19	19	Thu 14-15	CHIK17G13
DPGE1001	M10A	TUT	19	19	Thu 13:30-15:30	Block 115
COMP9444	W18A	TUT	3	24	Wed 18-19	Online
DPST1013	M09A	TUT	16	18	Thu 11-12:30	Block 215
DPST1022	W17A	TUT	8	18	Fri 13-14	Block 214
DPBS1140	M11A	TUT	17	18	Mon 11-12:30	Block 111
COMP9444	H13A	TUT	15	24	Thu 13-14	Gold G05
COMP2521	W17B	TUT	22	22	Wed 17-18	Online
COMP1511	F09A	TUT	24	24	Fri 09-10	Quad G047
COMP3121	H15A	TUT	30	30	Thu 15-16	H13-E 1040
COMP1511	H17B	TUT	22	24	Thu 17-18	Webst 252
COMP1531	T13B	TUT	24	24	Tue 13-14	Gold G01
DPHU1008	W11A	TUT	14	18	Wed 11-13:30	Block 107
DPBS1170	M13A	TUT	16	18	Mon 13-14:30	Block 107
COMP2511	H17A	LAB	25	25	Thu 18-20	FluteME303
COMP9313	T18A	LAB	14	30	Tue 18-20	Online
COMP1511	H09B	TUT	24	24	Thu 09-10	Quad 1048
COMP9417	T16A	TUT	11	25	Tue 16-17	H13-W M010
COMP2521	H15A	TUT	22	22	Thu 15-16	Quad G042
COMP3900	W16B	LAB	20	20	Wed 16-18	Online
DPST1092	T14B	TUT	15	18	Thu 12-13	Block 113
COMP2511	M18B	LAB	24	25	Mon 19-21	TablaK17G7
COMP9312	H17A	TUT	18	24	Thu 17:30-19	Quad G054
COMP3900	F18B	LAB	20	20	Fri 18-20	Online
DPHU1006	W11A	TUT	14	18	Wed 11-13:30	Block 114
COMP1531	W13A	LAB	24	24	Wed 14-16	KoraME307
COMP9101	H12B	TUT	3	30	Thu 12-13	Mat 230
COMP9313	H16B	LAB	6	30	Thu 16-18	Online
COMP9312	W09A	TUT	7	24	Wed 09-10:30	Lib 176A
DPST1022	M16A	LAB	15	21	Mon 16-18	OMB 112
COMP9153	W12A	TUT	9	20	Wed 12-14	Quad G042
COMP9044	F09A	LAB	10	30	Fri 10-12	BrassME305
COMP9101	W16B	TUT	6	30	Wed 16-17	Mat 226
DPST1014	M11A	TUT	18	19	Fri 16-17:30	Block 210
COMP9331	F12A	LAB	10	20	Fri 12-14	OrganPhysU
COMP1531	T09A	LAB	24	24	Tue 10-12	FluteME303
COMP1511	W17A	LAB	24	24	Wed 18-20	KoraME307
DPGE1002	T09C	TUT	19	19	Tue 09-11	Block 217
COMP9312	W09A	TUT	16	24	Wed 09-10:30	Lib 176A
DPBS1150	T14A	TUT	15	19	Fri 13-14:30	Block 216
DPGE1001	M09B	TUT	19	19	Thu 13:30-15:30	Block 217
COMP9331	M14B	LAB	7	20	Mon 14-16	Online
COMP1511	W18B	TUT	20	24	Wed 18-19	Online
COMP3331	F12B	LAB	15	20	Fri 12-14	ClavierPhU
DPST1023	T17A	TUT	1	18	Tue 17-18	Block 105
COMP9444	M17A	TUT	7	24	Mon 17-18	Gold G05
COMP1521	M18B	TUT	24	24	Mon 18-19	Ainswth201
COMP2521	T12B	TUT	22	22	Tue 12-13	Quad 1048
COMP9511	H16A	TUT	18	19	Thu 16-17	CHIK17G13
COMP1511	T15A	TUT	24	24	Tue 15-16	Online
COMP1911	W13A	TUT	0	25	Wed 13-14	Online
DPHU1005	F09A	TUT	17	18	Fri 09-12	Block 213
DPST1092	W09A	TUT	15	18	Fri 14-15	Block 105
COMP3121	W12A	TUT	30	30	Wed 12-13	Law 162
COMP9331	W18A	LAB	1	20	Wed 18-20	Online
COMP1511	W17A	TUT	24	24	Wed 17-18	Ainswth201
COMP9417	T16A	TUT	13	25	Tue 16-17	H13-W M010
COMP9313	T16A	LAB	13	30	Tue 16-18	Ainswth202
COMP2041	M17B	LAB	13	24	Mon 18-20	BongoK17G7
COMP1511	F13B	TUT	24	24	Fri 13-14	Quad 1046
COMP1511	H15B	TUT	24	24	Thu 15-16	Gold G05
DPGE1002	T09A	TUT	19	18	Tue 09-11	Block 116
COMP9313	W18A	LAB	10	30	Wed 18-20	Online
DPST1013	M11A	TUT	17	18	Fri 09-10:30	Block 110
COMP1511	H17A	TUT	24	24	Thu 17-18	Webst 251
DPST1021	T11A	TUT	16	18	Tue 11:30-12:30	Block 206
DPST1092	H10A	LAB	15	24	Thu 10-12	SEB B25
COMP9154	M11A	TUT	5	20	Mon 11-12	Quad G054
DPST1091	T12A	TUT	15	18	Tue 12-13	Block 110
COMP3511	T10A	LAB	19	19	Tue 11-12	CHIK17G13
DPDE1005	T10A	SEM	29	36	Tue 10-11	Sqhouse115
DPBS1110	M15B	TUT	19	19	Thu 14:30-16	Block 207
COMP9414	F11B	TUT	25	25	Fri 11-13	Quad G045
COMP3331	F16A	LAB	8	20	Fri 16-18	OrganPhysU
COMP9511	H14A	LAB	19	19	Thu 15-16	CHIK17G13
DPBS1110	M11A	TUT	19	19	Tue 14:30-16	Block 212
COMP2511	H13B	LAB	25	25	Thu 14-16	StringsME3
COMP1911	W13A	LAB	0	25	Wed 14-16	Online
DPBS1110	T10A	TUT	17	18	Thu 14:30-16	Block 111
DPGE1001	M09A	TUT	20	19	Mon 09-11	Block 217
COMP2041	F09A	TUT	19	30	Fri 09-10	Gold G02
COMP1511	H11A	TUT	24	24	Thu 11-12	Quad 1048
COMP2041	W11B	TUT	26	30	Wed 11-12	Online
COMP1521	T15A	TUT	24	24	Tue 15-16	Gold G02
DPST1014	T11A	TUT	18	18	Fri 12-13:30	Block 203
DPBS1180	H10A	TUT	19	19	Thu 10-11:30	Block 212
DPGE1001	W14A	TUT	19	19	Thu 11-13	Block 114
DPGE1002	T16A	TUT	16	18	Tue 16-18	Block 217
COMP9900	H16A	LAB	20	20	Thu 16-18	LyreK17G12
COMP1521	T17B	TUT	19	24	Tue 17-18	Online
COMP2511	M18B	TUT	24	25	Mon 18-19	Quad 1048
DPDE1003	F09B	TUT	15	18	Fri 09-11:30	Block 123
COMP9417	T15A	TUT	10	25	Tue 15-16	SEB B27
COMP3121	W11B	TUT	30	30	Wed 11-12	SEB B25
DPBS1180	T15A	TUT	15	18	Tue 15:30-17	Block 110
DPBS1150	M10A	TUT	12	19	Fri 12-13:30	Block 114
COMP2511	T17B	TUT	25	25	Tue 17-18	Col LG01
COMP2041	T11A	TUT	29	30	Tue 11-12	Gold G02
COMP9101	T15A	TUT	6	30	Tue 15-16	Biosci G07
COMP9313	H11B	LAB	15	30	Thu 11-13	H13-E 2060
COMP2521	T12A	TUT	22	22	Tue 12-13	Quad 1047
DPHU1002	T09A	TUT	16	18	Tue 09-11:30	Block 206
DPGE1001	M16A	TUT	17	18	Wed 11:30-13:30	Block 122
COMP1511	H09A	LAB	24	24	Thu 10-12	KoraME307
DPST1013	T09A	TUT	19	18	Tue 09-10:30	Block 213
COMP1511	W11B	TUT	24	24	Wed 11-12	Ainswth201
DPST1072	M16A	TUT	10	18	Mon 16-17:30	Block 214
DPST1014	T09B	TUT	19	19	Tue 09-10:30	Block 111
DPST1072	T11A	TUT	12	18	Fri 15:30-17	Block 212
COMP2041	T09B	LAB	26	30	Tue 10-12	StringsME3
COMP2041	H17A	LAB	14	30	Thu 18-20	BrassME305
DPGE1001	M11A	TUT	18	19	Wed 09-11	Block 114
DPST1052	M10B	LAB	6	8	Mon 10-13	Online
COMP2511	H09A	TUT	25	25	Thu 09-10	Col LG01
COMP1531	T13A	LAB	24	24	Tue 14-16	Oboe ME304
COMP1531	W14B	LAB	24	24	Wed 15-17	FluteME303
COMP1531	W12D	TUT	21	24	Wed 12-13	Online
COMP9417	W11A	TUT	16	25	Wed 11-12	Quad 1047
COMP9044	F13A	TUT	1	30	Fri 13-14	Gold G02
COMP1511	H18B	TUT	20	24	Thu 18-19	Online
COMP9044	F11B	TUT	1	30	Fri 11-12	Quad 1048
DPGE1001	M11C	TUT	16	18	Tue 11-13	Block 218
DPST1072	T15A	LAB	12	18	Tue 15-16	UTL 214A-1
DPGE1003	F11A	TUT	19	19	Fri 11:30-13:30	Block 118
ENGG1811	T11A	LAB	24	24	Tue 11-13	KoraME307
COMP1531	T15A	LAB	21	24	Tue 16-18	Oboe ME304
COMP2511	W16A	LAB	25	25	Wed 17-19	Online
COMP1531	H09B	TUT	24	24	Thu 09-10	Quad 1045
COMP2521	W11C	LAB	22	22	Wed 12-14	BrassME305
COMP1511	T17A	TUT	23	24	Tue 17-18	Gold G05
COMP1531	W16A	LAB	23	24	Wed 17-19	Oboe ME304
COMP2041	F11A	LAB	26	30	Fri 12-14	BrassME305
DPBS1190	W13A	TUT	15	18	Fri 15-16:30	Block 216
COMP9417	F11A	TUT	8	25	Fri 11-12	Quad G053
COMP9417	W18A	TUT	13	25	Wed 18-19	Col LG01
COMP9414	W16B	TUT	22	25	Wed 16-18	Online
COMP1911	M14C	LAB	25	25	Mon 15-17	Oboe ME304
COMP2041	F11A	TUT	26	30	Fri 11-12	Quad 1047
DPBS1190	H16A	TUT	19	19	Fri 10-11:30	Block 216
COMP3900	H14A	LAB	20	20	Thu 14-16	OrganPhysU
DPST1014	T09B	TUT	19	19	Fri 09-10:30	Block 111
COMP2521	H09A	LAB	21	22	Thu 10-12	BongoK17G7
DPBS1140	W16A	TUT	19	19	Fri 10-11:30	Block 118
DPST1031	T14B	LAB	8	11	Tue 14-17	Online
COMP9044	T15B	TUT	0	30	Tue 15-16	Quad G047
COMP3331	M14B	LAB	13	20	Mon 14-16	Online
DPGE1001	M09A	TUT	20	19	Fri 12-14	Block 219
COMP2041	W09B	LAB	26	30	Wed 10-12	BrassME305
COMP9044	T09A	TUT	10	30	Tue 09-10	Gold G02
COMP2511	W16B	LAB	25	25	Wed 17-19	Online
COMP9331	T10B	LAB	8	20	Tue 10-12	ClavierPhU
COMP9044	W11B	TUT	4	30	Wed 11-12	Online
DPDE1003	F09A	TUT	16	18	Fri 09-11:30	Block 214
DPST1022	M16B	LAB	3	7	Mon 16-18	Online
DPHU1001	T15A	TUT	20	19	Tue 15-17:30	Block 215
DPGE1001	M11B	TUT	0	18	Wed 11:30-13:30	Block 217
COMP9312	W17A	TUT	9	24	Wed 17:30-19	Quad G054
DPBS1100	T13B	TUT	19	19	Tue 13-14:30	Block 122
DPST1052	W13A	TUT	21	21	Thu 16-17	Block 215
COMP1511	T17B	TUT	23	24	Tue 17-18	Gold G07
COMP1511	F15B	LAB	24	24	Fri 16-18	SitarME306
COMP9444	H12A	TUT	8	24	Thu 12-13	Gold G05
COMP1531	M17F	TUT	24	24	Mon 17-18	Ainswth201
COMP2521	F12A	LAB	22	22	Fri 13-15	BongoK17G7
DPST1021	M11A	LAB	43	44	Mon 11-13	OMB 112
COMP1531	T09B	TUT	24	24	Tue 09-10	Quad G046
DPGE1002	W12A	TUT	19	19	Wed 12-14	Block 116
DPST1092	T14B	TUT	15	18	Tue 14-15	Block 110
COMP6845	W16A	LAB	0	20	Wed 16-18	CybSK17G11
COMP9311	W15A	TLB	20	20	Wed 15-17	Online
COMP3331	M14A	LAB	4	20	Mon 14-16	OrganPhysU
COMP2521	T14B	LAB	22	22	Tue 15-17	SitarME306
COMP2041	F11B	TUT	28	30	Fri 11-12	Quad 1048
COMP3511	T16B	TUT	19	19	Tue 16-17	CHIK17G13
COMP1531	H09A	LAB	24	24	Thu 10-12	Oboe ME304
DPBS1100	W15A	TUT	19	20	Wed 15:30-17	Block 218
COMP1531	W16A	TUT	23	24	Wed 16-17	Quad G052
COMP1531	T17A	TUT	24	24	Tue 17-18	Quad G054
COMP9511	F12A	LAB	16	19	Fri 13-14	CHIK17G13
COMP2521	T18A	LAB	22	22	Tue 19-21	KoraME307
COMP2521	W09C	TUT	22	22	Wed 09-10	Webst 251
DPHU1004	T09A	TUT	4	18	Tue 09-11:30	Block 107
COMP9311	T12A	TLB	19	20	Tue 12-14	Online
COMP1511	H15C	LAB	24	24	Thu 16-18	SitarME306
DPBS1170	T09A	TUT	15	18	Tue 09-10:30	Block 122
COMP9331	T14B	LAB	13	20	Tue 14-16	ClavierPhU
COMP9044	M15A	LAB	10	30	Mon 16-18	StringsME3
COMP1521	M18A	LAB	22	24	Mon 19-21	Online
COMP2041	T09A	TUT	20	30	Tue 09-10	Gold G02
COMP3331	M16A	LAB	5	20	Mon 16-18	OrganPhysU
DPST1051	M14B	LAB	11	15	Mon 14-17	Online
DPST1021	W16A	TUT	15	18	Wed 16-17	Block 115
COMP2521	W15C	TUT	22	22	Wed 15-16	Quad G040
COMP6452	T09A	TUT	8	29	Tue 09-11	Quad 1045
COMP3900	H18C	LAB	18	20	Thu 18-20	Online
DPBS1170	M13A	TUT	16	18	Tue 14-15:30	Block 217
COMP2511	H11A	LAB	25	25	Thu 12-14	BrassME305
COMP9154	T17A	TUT	6	20	Tue 17-18	Online
DPBS1140	M11B	TUT	18	18	Mon 11-12:30	Block 219
DPBS1140	M11B	TUT	18	18	Thu 09-10:30	Block 113
DPBS1100	W14A	TUT	20	19	Wed 14-15:30	Block 217
COMP3511	H10A	TUT	18	19	Thu 10-11	CHIK17G13
COMP1531	W12B	LAB	24	24	Wed 13-15	Oboe ME304
COMP3511	F16A	TUT	19	19	Fri 16-17	Online
COMP9417	F11A	TUT	17	25	Fri 11-12	Quad G053
DPST1052	W13A	TUT	21	21	Wed 13-14	Block 214
DPGE1001	M10B	TUT	19	19	Fri 10-12	Block 125
COMP9044	T11A	LAB	1	30	Tue 12-14	BrassME305
ENGG1811	W16B	LAB	24	24	Wed 16-18	Online
DPST1061	T10A	TUT	17	20	Thu 13-14	Block 116
COMP9417	T13B	TUT	11	25	Tue 13-14	Webst 302
DPST1023	T17A	TUT	1	18	Fri 13:30-14:30	Block 203
DPBS1110	M15A	TUT	20	20	Thu 11:30-13	Block 118
DPBS1100	W14A	TUT	20	19	Fri 11-12:30	Block 209
COMP9417	W11A	TUT	9	25	Wed 11-12	Quad 1047
COMP2041	M17A	TUT	16	30	Mon 17-18	AinswthG01
DPGE1002	M16B	TUT	19	19	Mon 16-18	Block 219
COMP9417	W18A	TUT	6	25	Wed 18-19	Col LG01
DPST1072	M16B	TUT	0	18	Thu 16-17:30	Block 105
COMP1511	W16D	TUT	24	24	Wed 16-17	CivEng 701
COMP2511	H17C	LAB	25	25	Thu 18-20	TablaK17G7
DPST1051	W10A	TUT	14	18	Wed 10-11	Block 107
DPBS1110	T10A	TUT	17	18	Tue 10:30-12	Block 207
DPBS1120	T14B	TUT	18	20	Tue 14:30-17:30	Block 113
DPDE1006	T16A	SEM	31	36	Tue 16:30-17:30	AinswthG02
COMP9044	M15B	LAB	25	30	Mon 16-18	BrassME305
COMP9044	W15B	TUT	8	30	Wed 15-16	Online
COMP9444	W15B	TUT	6	24	Wed 15-16	Gold G05
DPBS1170	W14A	TUT	7	18	Thu 10-11:30	Block 207
COMP3900	W09A	LAB	18	20	Wed 09-11	OrganPhysU
COMP1511	T17A	LAB	23	24	Tue 18-20	BongoK17G7
COMP2041	F13A	LAB	29	30	Fri 14-16	BrassME305
DPDE1003	M09A	SEM	31	36	Mon 09-10	OMB 230
COMP9444	T18B	TUT	8	24	Tue 18-19	Gold G05
DPGE1002	H16A	TUT	18	19	Thu 16-18	Block 115
DPBS1140	M16A	TUT	20	20	Mon 16:30-18	Block 213
COMP1911	W11A	LAB	0	25	Wed 12-14	Online
COMP9444	W13A	TUT	15	24	Wed 13-14	Webst 252
COMP6445	W19A	LAB	1	10	Wed 19-21	Online
COMP9044	W09B	LAB	4	30	Wed 10-12	BrassME305
COMP9417	T14B	TUT	13	25	Tue 14-15	Webst 302
DPST1021	W16A	TUT	15	18	Thu 16:30-17:30	Block 209
DPST1014	M16A	TUT	17	19	Mon 16-17:30	Block 111
COMP2041	T15A	TUT	27	30	Tue 15-16	Quad G026
COMP2041	W15A	LAB	28	30	Wed 16-18	BrassME305
DPGE1001	T11A	TUT	19	19	Tue 11:30-13:30	Block 217
COMP2511	F14B	LAB	25	25	Fri 15-17	FluteME303
COMP2521	H15B	TUT	22	22	Thu 15-16	Quad 1042
COMP1521	M12C	TUT	24	24	Mon 12-13	Webst 250
COMP9414	F14B	TUT	23	25	Fri 14-16	Quad G031
COMP6845	H18A	LAB	6	20	Thu 18-20	CybSK17G11
COMP9313	H16A	LAB	13	30	Thu 16-18	Online
DPST1091	T15B	TUT	15	18	Tue 15-16	Block 203
COMP3151	T13A	TUT	12	20	Tue 13-14	Quad G048
COMP1511	W09C	TUT	24	24	Wed 09-10	Quad G040
COMP1521	T13B	TUT	24	24	Tue 13-14	Quad G054
COMP9044	T11B	LAB	2	30	Tue 12-14	StringsME3
DPGE1001	T13A	TUT	19	19	Fri 13:30-15:30	Block 209
COMP9101	W15A	TUT	8	35	Wed 15-16	Online
COMP6452	T11A	TUT	11	25	Tue 11-13	Quad 1045
DPBS1150	T11A	TUT	20	19	Fri 09-10:30	Block 113
COMP1911	M14B	LAB	25	25	Mon 15-17	Online
COMP6733	T14A	LAB	9	20	Tue 14-18	LyreK17G12
COMP9101	H16B	TUT	8	35	Thu 16-17	Online
COMP3511	F14A	TUT	19	19	Fri 14-15	CHIK17G13
DPGE1001	M16A	TUT	17	18	Thu 14-16	Block 124
